t	x	u
2.100000	6.900000	13.891244
2.100000	7.000000	13.959084
2.100000	7.100000	14.120000
2.100000	7.200000	14.378798
2.200000	6.100000	14.590945
2.200000	6.200000	14.860000
2.200000	6.300000	15.031174
2.200000	6.400000	15.109246
2.200000	6.500000	15.108108
2.200000	6.600000	15.049405
2.200000	6.700000	14.960417
2.200000	6.800000	14.871388
2.200000	6.900000	14.812567
2.200000	7.000000	14.811244
2.200000	7.100000	14.889084
2.200000	7.200000	15.060000
2.300000	6.100000	15.068810
2.300000	6.200000	15.440945
2.300000	6.300000	15.720000
2.300000	6.400000	15.901174
2.300000	6.500000	15.989246
2.300000	6.600000	15.998108
2.300000	6.700000	15.949405
2.300000	6.800000	15.870417
2.300000	6.900000	15.791388
2.300000	7.000000	15.742567
2.300000	7.100000	15.751244
2.300000	7.200000	15.839084
2.400000	6.100000	15.467508
2.400000	6.200000	15.928810
2.400000	6.300000	16.310945
2.400000	6.400000	16.600000
2.400000	6.500000	16.791174
2.400000	6.600000	16.889246
2.400000	6.700000	16.908108
2.400000	6.800000	16.869405
2.400000	6.900000	16.800417
2.400000	7.000000	16.731388
2.400000	7.100000	16.692567
2.400000	7.200000	16.711244
2.500000	6.100000	15.808700
2.500000	6.200000	16.337508
2.500000	6.300000	16.808810
2.500000	6.400000	17.200945
2.500000	6.500000	17.500000
2.500000	6.600000	17.701174
2.500000	6.700000	17.809246
2.500000	6.800000	17.838108
2.500000	6.900000	17.809405
2.500000	7.000000	17.750417
2.500000	7.100000	17.691388
2.500000	7.200000	17.662567
2.600000	6.100000	16.119676
2.600000	6.200000	16.688700
2.600000	6.300000	17.227508
2.600000	6.400000	17.708810
2.600000	6.500000	18.110945
2.600000	6.600000	18.420000
2.600000	6.700000	18.631174
2.600000	6.800000	18.749246
2.600000	6.900000	18.788108
2.600000	7.000000	18.769405
2.600000	7.100000	18.720417
2.600000	7.200000	18.671388
2.700000	6.100000	16.430683
2.700000	6.200000	17.009676
2.700000	6.300000	17.588700
2.700000	6.400000	18.137508
2.700000	6.500000	18.628810
2.700000	6.600000	19.040945
2.700000	6.700000	19.360000
2.700000	6.800000	19.581174
2.700000	6.900000	19.709246
2.700000	7.000000	19.758108
2.700000	7.100000	19.749405
2.700000	7.200000	19.710417
2.800000	6.100000	16.771967
2.800000	6.200000	17.330683
2.800000	6.300000	17.919676
2.800000	6.400000	18.508700
2.800000	6.500000	19.067508
2.800000	6.600000	19.568810
2.800000	6.700000	19.990945
2.800000	6.800000	20.320000
2.800000	6.900000	20.551174
2.800000	7.000000	20.689246
2.800000	7.100000	20.748108
2.800000	7.200000	20.749405
2.900000	6.100000	17.170809
2.900000	6.200000	17.681967
2.900000	6.300000	18.250683
2.900000	6.400000	18.849676
2.900000	6.500000	19.448700
2.900000	6.600000	20.017508
2.900000	6.700000	20.528810
2.900000	6.800000	20.960945
2.900000	6.900000	21.300000
2.900000	7.000000	21.541174
2.900000	7.100000	21.689246
2.900000	7.200000	21.758108
3.000000	6.100000	17.648855
3.000000	6.200000	18.090809
3.000000	6.300000	18.611967
3.000000	6.400000	19.190683
3.000000	6.500000	19.799676
3.000000	6.600000	20.408700
3.000000	6.700000	20.987508
3.000000	6.800000	21.508810
3.000000	6.900000	21.950945
3.000000	7.000000	22.300000
3.000000	7.100000	22.551174
3.000000	7.200000	22.709246
3.100000	6.100000	18.220000
3.100000	6.200000	18.578855
3.100000	6.300000	19.030809
3.100000	6.400000	19.561967
3.100000	6.500000	20.150683
3.100000	6.600000	20.769676
3.100000	6.700000	21.388700
3.100000	6.800000	21.977508
3.100000	6.900000	22.508810
3.100000	7.000000	22.960945
3.100000	7.100000	23.320000
3.100000	7.200000	23.581174
3.200000	6.100000	18.889027
3.200000	6.200000	19.160000
3.200000	6.300000	19.528855
3.200000	6.400000	19.990809
3.200000	6.500000	20.531967
3.200000	6.600000	21.130683
3.200000	6.700000	21.759676
3.200000	6.800000	22.388700
3.200000	6.900000	22.987508
3.200000	7.000000	23.528810
3.200000	7.100000	23.990945
3.200000	7.200000	24.360000
3.300000	6.100000	19.651136
3.300000	6.200000	19.839027
3.300000	6.300000	20.120000
3.300000	6.400000	20.498855
3.300000	6.500000	20.970809
3.300000	6.600000	21.521967
3.300000	6.700000	22.130683
3.300000	6.800000	22.769676
3.300000	6.900000	23.408700
3.300000	7.000000	24.017508
3.300000	7.100000	24.568810
3.300000	7.200000	25.040945
3.400000	6.100000	20.492417
3.400000	6.200000	20.611136
3.400000	6.300000	20.809027
3.400000	6.400000	21.100000
3.400000	6.500000	21.488855
3.400000	6.600000	21.970809
3.400000	6.700000	22.531967
3.400000	6.800000	23.150683
3.400000	6.900000	23.799676
3.400000	7.000000	24.448700
3.400000	7.100000	25.067508
3.400000	7.200000	25.628810
3.500000	6.100000	21.391212
3.500000	6.200000	21.462417
3.500000	6.300000	21.591136
3.500000	6.400000	21.799027
3.500000	6.500000	22.100000
3.500000	6.600000	22.498855
3.500000	6.700000	22.990809
3.500000	6.800000	23.561967
3.500000	6.900000	24.190683
3.500000	7.000000	24.849676
3.500000	7.100000	25.508700
3.500000	7.200000	26.137508
3.600000	6.100000	22.320232
3.600000	6.200000	22.371212
3.600000	6.300000	22.452417
3.600000	6.400000	22.591136
3.600000	6.500000	22.809027
3.600000	6.600000	23.120000
3.600000	6.700000	23.528855
3.600000	6.800000	24.030809
3.600000	6.900000	24.611967
3.600000	7.000000	25.250683
3.600000	7.100000	25.919676
3.600000	7.200000	26.588700
3.700000	6.100000	23.249228
3.700000	6.200000	23.310232
3.700000	6.300000	23.371212
3.700000	6.400000	23.462417
3.700000	6.500000	23.611136
3.700000	6.600000	23.839027
3.700000	6.700000	24.160000
3.700000	6.800000	24.578855
3.700000	6.900000	25.090809
3.700000	7.000000	25.681967
3.700000	7.100000	26.330683
3.700000	7.200000	27.009676
3.800000	6.100000	24.147958
3.800000	6.200000	24.249228
3.800000	6.300000	24.320232
3.800000	6.400000	24.391212
3.800000	6.500000	24.492417
3.800000	6.600000	24.651136
3.800000	6.700000	24.889027
3.800000	6.800000	25.220000
3.800000	6.900000	25.648855
3.800000	7.000000	26.170809
3.800000	7.100000	26.771967
3.800000	7.200000	27.430683
3.900000	6.100000	24.989137
3.900000	6.200000	25.157958
3.900000	6.300000	25.269228
3.900000	6.400000	25.350232
3.900000	6.500000	25.431212
3.900000	6.600000	25.542417
3.900000	6.700000	25.711136
3.900000	6.800000	25.959027
3.900000	6.900000	26.300000
3.900000	7.000000	26.738855
3.900000	7.100000	27.270809
3.900000	7.200000	27.881967
4.000000	6.100000	25.751117
4.000000	6.200000	26.009137
4.000000	6.300000	26.187958
4.000000	6.400000	26.309228
4.000000	6.500000	26.400232
4.000000	6.600000	26.491212
4.000000	6.700000	26.612417
4.000000	6.800000	26.791136
4.000000	6.900000	27.049027
4.000000	7.000000	27.400000
4.000000	7.100000	27.848855
4.000000	7.200000	28.390809
4.100000	6.100000	26.420000
4.100000	6.200000	26.781117
4.100000	6.300000	27.049137
4.100000	6.400000	27.237958
4.100000	6.500000	27.369228
4.100000	6.600000	27.470232
4.100000	6.700000	27.571212
4.100000	6.800000	27.702417
4.100000	6.900000	27.891136
4.100000	7.000000	28.159027
4.100000	7.100000	28.520000
4.100000	7.200000	28.978855
4.200000	6.100000	26.991002
4.200000	6.200000	27.460000
4.200000	6.300000	27.831117
4.200000	6.400000	28.109137
4.200000	6.500000	28.307958
4.200000	6.600000	28.449228
4.200000	6.700000	28.560232
4.200000	6.800000	28.671212
4.200000	6.900000	28.812417
4.200000	7.000000	29.011136
4.200000	7.100000	29.289027
4.200000	7.200000	29.660000
4.300000	6.100000	27.468919
4.300000	6.200000	28.041002
4.300000	6.300000	28.520000
4.300000	6.400000	28.901117
4.300000	6.500000	29.189137
4.300000	6.600000	29.397958
4.300000	6.700000	29.549228
4.300000	6.800000	29.670232
4.300000	6.900000	29.791212
4.300000	7.000000	29.942417
4.300000	7.100000	30.151136
4.300000	7.200000	30.439027
4.400000	6.100000	27.867658
4.400000	6.200000	28.528919
4.400000	6.300000	29.111002
4.400000	6.400000	29.600000
4.400000	6.500000	29.991117
4.400000	6.600000	30.289137
4.400000	6.700000	30.507958
4.400000	6.800000	30.669228
4.400000	6.900000	30.800232
4.400000	7.000000	30.931212
4.400000	7.100000	31.092417
4.400000	7.200000	31.311136
4.500000	6.100000	28.208876
4.500000	6.200000	28.937658
4.500000	6.300000	29.608919
4.500000	6.400000	30.201002
4.500000	6.500000	30.700000
4.500000	6.600000	31.101117
4.500000	6.700000	31.409137
4.500000	6.800000	31.637958
4.500000	6.900000	31.809228
4.500000	7.000000	31.950232
4.500000	7.100000	32.091212
4.500000	7.200000	32.262417
4.600000	6.100000	28.519861
4.600000	6.200000	29.288876
4.600000	6.300000	30.027658
4.600000	6.400000	30.708919
4.600000	6.500000	31.311002
4.600000	6.600000	31.820000
4.600000	6.700000	32.231117
4.600000	6.800000	32.549137
4.600000	6.900000	32.787958
4.600000	7.000000	32.969228
4.600000	7.100000	33.120232
4.600000	7.200000	33.271212
4.700000	6.100000	28.830860
4.700000	6.200000	29.609861
4.700000	6.300000	30.388876
4.700000	6.400000	31.137658
4.700000	6.500000	31.828919
4.700000	6.600000	32.441002
4.700000	6.700000	32.960000
4.700000	6.800000	33.381117
4.700000	6.900000	33.709137
4.700000	7.000000	33.957958
4.700000	7.100000	34.149228
4.700000	7.200000	34.310232
4.800000	6.100000	29.172117
4.800000	6.200000	29.930860
4.800000	6.300000	30.719861
4.800000	6.400000	31.508876
4.800000	6.500000	32.267658
4.800000	6.600000	32.968919
4.800000	6.700000	33.591002
4.800000	6.800000	34.120000
4.800000	6.900000	34.551117
4.800000	7.000000	34.889137
4.800000	7.100000	35.147958
4.800000	7.200000	35.349228
4.900000	6.100000	29.570918
4.900000	6.200000	30.282117
4.900000	6.300000	31.050860
4.900000	6.400000	31.849861
4.900000	6.500000	32.648876
4.900000	6.600000	33.417658
4.900000	6.700000	34.128919
4.900000	6.800000	34.761002
4.900000	6.900000	35.300000
4.900000	7.000000	35.741117
4.900000	7.100000	36.089137
4.900000	7.200000	36.357958
5.000000	6.100000	30.048912
5.000000	6.200000	30.690918
5.000000	6.300000	31.412117
5.000000	6.400000	32.190860
5.000000	6.500000	32.999861
5.000000	6.600000	33.808876
5.000000	6.700000	34.587658
5.000000	6.800000	35.308919
5.000000	6.900000	35.951002
5.000000	7.000000	36.500000
5.000000	7.100000	36.951117
5.000000	7.200000	37.309137
5.100000	6.100000	30.620000
5.100000	6.200000	31.178912
5.100000	6.300000	31.830918
5.100000	6.400000	32.562117
5.100000	6.500000	33.350860
5.100000	6.600000	34.169861
5.100000	6.700000	34.988876
5.100000	6.800000	35.777658
5.100000	6.900000	36.508919
5.100000	7.000000	37.161002
5.100000	7.100000	37.720000
5.100000	7.200000	38.181117
5.200000	6.100000	31.288969
5.200000	6.200000	31.760000
5.200000	6.300000	32.328912
5.200000	6.400000	32.990918
5.200000	6.500000	33.732117
5.200000	6.600000	34.530860
5.200000	6.700000	35.359861
5.200000	6.800000	36.188876
5.200000	6.900000	36.987658
5.200000	7.000000	37.728919
5.200000	7.100000	38.391002
5.200000	7.200000	38.960000
5.300000	6.100000	32.051027
5.300000	6.200000	32.438969
5.300000	6.300000	32.920000
5.300000	6.400000	33.498912
5.300000	6.500000	34.170918
5.300000	6.600000	34.922117
5.300000	6.700000	35.730860
5.300000	6.800000	36.569861
5.300000	6.900000	37.408876
5.300000	7.000000	38.217658
5.300000	7.100000	38.968919
5.300000	7.200000	39.641002
5.400000	6.100000	32.892267
5.400000	6.200000	33.211027
5.400000	6.300000	33.608969
5.400000	6.400000	34.100000
5.400000	6.500000	34.688912
5.400000	6.600000	35.370918
5.400000	6.700000	36.132117
5.400000	6.800000	36.950860
5.400000	6.900000	37.799861
5.400000	7.000000	38.648876
5.400000	7.100000	39.467658
5.400000	7.200000	40.228919
5.500000	6.100000	33.791036
5.500000	6.200000	34.062267
5.500000	6.300000	34.391027
5.500000	6.400000	34.798969
5.500000	6.500000	35.300000
5.500000	6.600000	35.898912
5.500000	6.700000	36.590918
5.500000	6.800000	37.362117
5.500000	6.900000	38.190860
5.500000	7.000000	39.049861
5.500000	7.100000	39.908876
5.500000	7.200000	40.737658
5.600000	6.100000	34.720046
5.600000	6.200000	34.971036
5.600000	6.300000	35.252267
5.600000	6.400000	35.591027
5.600000	6.500000	36.008969
5.600000	6.600000	36.520000
5.600000	6.700000	37.128912
5.600000	6.800000	37.830918
5.600000	6.900000	38.612117
5.600000	7.000000	39.450860
5.600000	7.100000	40.319861
5.600000	7.200000	41.188876
5.700000	6.100000	35.649052
5.700000	6.200000	35.910046
5.700000	6.300000	36.171036
5.700000	6.400000	36.462267
5.700000	6.500000	36.811027
5.700000	6.600000	37.238969
5.700000	6.700000	37.760000
5.700000	6.800000	38.378912
5.700000	6.900000	39.090918
5.700000	7.000000	39.882117
5.700000	7.100000	40.730860
5.700000	7.200000	41.609861
5.800000	6.100000	36.547808
5.800000	6.200000	36.849052
5.800000	6.300000	37.120046
5.800000	6.400000	37.391036
5.800000	6.500000	37.692267
5.800000	6.600000	38.051027
5.800000	6.700000	38.488969
5.800000	6.800000	39.020000
5.800000	6.900000	39.648912
5.800000	7.000000	40.370918
5.800000	7.100000	41.172117
5.800000	7.200000	42.030860
5.900000	6.100000	37.389028
5.900000	6.200000	37.757808
5.900000	6.300000	38.069052
5.900000	6.400000	38.350046
5.900000	6.500000	38.631036
5.900000	6.600000	38.942267
5.900000	6.700000	39.311027
5.900000	6.800000	39.758969
5.900000	6.900000	40.300000
5.900000	7.000000	40.938912
5.900000	7.100000	41.670918
5.900000	7.200000	42.482117
6.000000	6.100000	38.151059
6.000000	6.200000	38.609028
6.000000	6.300000	38.987808
6.000000	6.400000	39.309052
6.000000	6.500000	39.600046
6.000000	6.600000	39.891036
6.000000	6.700000	40.212267
6.000000	6.800000	40.591027
6.000000	6.900000	41.048969
6.000000	7.000000	41.600000
6.000000	7.100000	42.248912
6.000000	7.200000	42.990918
6.100000	6.100000	38.820000
6.100000	6.200000	39.381059
6.100000	6.300000	39.849028
6.100000	6.400000	40.237808
6.100000	6.500000	40.569052
6.100000	6.600000	40.870046
6.100000	6.700000	41.171036
6.100000	6.800000	41.502267
6.100000	6.900000	41.891027
6.100000	7.000000	42.358969
6.100000	7.100000	42.920000
6.100000	7.200000	43.578912
6.200000	6.100000	39.334837
6.200000	6.200000	40.060000
6.200000	6.300000	40.631059
6.200000	6.400000	41.109028
6.200000	6.500000	41.507808
6.200000	6.600000	41.849052
6.200000	6.700000	42.160046
6.200000	6.800000	42.471036
6.200000	6.900000	42.812267
6.200000	7.000000	43.211027
6.200000	7.100000	43.688969
6.200000	7.200000	44.260000
6.300000	6.100000	39.858731
6.300000	6.200000	40.584837
6.300000	6.300000	41.320000
6.300000	6.400000	41.901059
6.300000	6.500000	42.389028
6.300000	6.600000	42.797808
6.300000	6.700000	43.149052
6.300000	6.800000	43.470046
6.300000	6.900000	43.791036
6.300000	7.000000	44.142267
6.300000	7.100000	44.551027
6.300000	7.200000	45.038969
6.400000	6.100000	40.390818
6.400000	6.200000	41.118731
6.400000	6.300000	41.854837
6.400000	6.400000	42.600000
6.400000	6.500000	43.191059
6.400000	6.600000	43.689028
6.400000	6.700000	44.107808
6.400000	6.800000	44.469052
6.400000	6.900000	44.800046
6.400000	7.000000	45.131036
6.400000	7.100000	45.492267
6.400000	7.200000	45.911027
6.500000	6.100000	40.930320
6.500000	6.200000	41.660818
6.500000	6.300000	42.398731
6.500000	6.400000	43.144837
6.500000	6.500000	43.900000
6.500000	6.600000	44.501059
6.500000	6.700000	45.009028
6.500000	6.800000	45.437808
6.500000	6.900000	45.809052
6.500000	7.000000	46.150046
6.500000	7.100000	46.491036
6.500000	7.200000	46.862267
6.600000	6.100000	41.476531
6.600000	6.200000	42.210320
6.600000	6.300000	42.950818
6.600000	6.400000	43.698731
6.600000	6.500000	44.454837
6.600000	6.600000	45.220000
6.600000	6.700000	45.831059
6.600000	6.800000	46.349028
6.600000	6.900000	46.787808
6.600000	7.000000	47.169052
6.600000	7.100000	47.520046
6.600000	7.200000	47.871036
6.700000	6.100000	42.028812
6.700000	6.200000	42.766531
6.700000	6.300000	43.510320
6.700000	6.400000	44.260818
6.700000	6.500000	45.018731
6.700000	6.600000	45.784837
6.700000	6.700000	46.560000
6.700000	6.800000	47.181059
6.700000	6.900000	47.709028
6.700000	7.000000	48.157808
6.700000	7.100000	48.549052
6.700000	7.200000	48.910046
6.800000	6.100000	42.586585
6.800000	6.200000	43.328812
6.800000	6.300000	44.076531
6.800000	6.400000	44.830320
6.800000	6.500000	45.590818
6.800000	6.600000	46.358731
6.800000	6.700000	47.134837
6.800000	6.800000	47.920000
6.800000	6.900000	48.551059
6.800000	7.000000	49.089028
6.800000	7.100000	49.547808
6.800000	7.200000	49.949052
6.900000	6.100000	43.149329
6.900000	6.200000	43.896585
6.900000	6.300000	44.648812
6.900000	6.400000	45.406531
6.900000	6.500000	46.170320
6.900000	6.600000	46.940818
6.900000	6.700000	47.718731
6.900000	6.800000	48.504837
6.900000	6.900000	49.300000
6.900000	7.000000	49.941059
6.900000	7.100000	50.489028
6.900000	7.200000	50.957808
7.000000	6.100000	43.716570
7.000000	6.200000	44.469329
7.000000	6.300000	45.226585
7.000000	6.400000	45.988812
7.000000	6.500000	46.756531
7.000000	6.600000	47.530320
7.000000	6.700000	48.310818
7.000000	6.800000	49.098731
7.000000	6.900000	49.894837
7.000000	7.000000	50.700000
7.000000	7.100000	51.351059
7.000000	7.200000	51.909028
7.100000	6.100000	44.287879
7.100000	6.200000	45.046570
7.100000	6.300000	45.809329
7.100000	6.400000	46.576585
7.100000	6.500000	47.348812
7.100000	6.600000	48.126531
7.100000	6.700000	48.910320
7.100000	6.800000	49.700818
7.100000	6.900000	50.498731
7.100000	7.000000	51.304837
7.100000	7.100000	52.120000
7.100000	7.200000	52.781059
7.200000	6.100000	44.862871
7.200000	6.200000	45.627879
7.200000	6.300000	46.396570
7.200000	6.400000	47.169329
7.200000	6.500000	47.946585
7.200000	6.600000	48.728812
7.200000	6.700000	49.516531
7.200000	6.800000	50.310320
7.200000	6.900000	51.110818
7.200000	7.000000	51.918731
7.200000	7.100000	52.734837
7.200000	7.200000	53.560000
7.300000	6.100000	45.441194
7.300000	6.200000	46.212871
7.300000	6.300000	46.987879
7.300000	6.400000	47.766570
7.300000	6.500000	48.549329
7.300000	6.600000	49.336585
7.300000	6.700000	50.128812
7.300000	6.800000	50.926531
7.300000	6.900000	51.730320
7.300000	7.000000	52.540818
7.300000	7.100000	53.358731
7.300000	7.200000	54.184837
7.400000	6.100000	46.022532
7.400000	6.200000	46.801194
7.400000	6.300000	47.582871
7.400000	6.400000	48.367879
7.400000	6.500000	49.156570
7.400000	6.600000	49.949329
7.400000	6.700000	50.746585
7.400000	6.800000	51.548812
7.400000	6.900000	52.356531
7.400000	7.000000	53.170320
7.400000	7.100000	53.990818
7.400000	7.200000	54.818731
7.500000	6.100000	46.606597
7.500000	6.200000	47.392532
7.500000	6.300000	48.181194
7.500000	6.400000	48.972871
7.500000	6.500000	49.767879
7.500000	6.600000	50.566570
7.500000	6.700000	51.369329
7.500000	6.800000	52.176585
7.500000	6.900000	52.988812
7.500000	7.000000	53.806531
7.500000	7.100000	54.630320
7.500000	7.200000	55.460818
7.600000	6.100000	47.193130
7.600000	6.200000	47.986597
7.600000	6.300000	48.782532
7.600000	6.400000	49.581194
7.600000	6.500000	50.382871
7.600000	6.600000	51.187879
7.600000	6.700000	51.996570
7.600000	6.800000	52.809329
7.600000	6.900000	53.626585
7.600000	7.000000	54.448812
7.600000	7.100000	55.276531
7.600000	7.200000	56.110320
7.700000	6.100000	47.781897
7.700000	6.200000	48.583130
7.700000	6.300000	49.386597
7.700000	6.400000	50.192532
7.700000	6.500000	51.001194
7.700000	6.600000	51.812871
7.700000	6.700000	52.627879
7.700000	6.800000	53.446570
7.700000	6.900000	54.269329
7.700000	7.000000	55.096585
7.700000	7.100000	55.928812
7.700000	7.200000	56.766531
7.800000	6.100000	48.372684
7.800000	6.200000	49.181897
7.800000	6.300000	49.993130
7.800000	6.400000	50.806597
7.800000	6.500000	51.622532
7.800000	6.600000	52.441194
